Subject,Experiment,T7_mean,T7_std,T7_var,T7_skew,T7_kurtosis,T7_ptp,T7_rms,T7_zcr,F8_mean,F8_std,F8_var,F8_skew,F8_kurtosis,F8_ptp,F8_rms,F8_zcr,Cz_mean,Cz_std,Cz_var,Cz_skew,Cz_kurtosis,Cz_ptp,Cz_rms,Cz_zcr,P4_mean,P4_std,P4_var,P4_skew,P4_kurtosis,P4_ptp,P4_rms,P4_zcr
s17,3MRSEC,0.01152681,4.533981803,20.55699099,0.137096499,40.98107541,140.0889413,4.533996456,0.26262114,0.016845257,7.984725121,63.75583526,-0.233341891,48.17609528,279.6555026,7.98474289,0.245041695,0.015020423,6.528175597,42.61707662,0.193161276,54.66797915,196.1204775,6.528192877,0.284520322,0.017150194,5.81543687,33.81930599,0.070046822,89.58669479,211.875558,5.815462159,0.350067613
s17,3MRSEC,0.025568952,3.485968633,12.15197731,0.723045113,6.007623138,56.92229219,3.486062404,0.26699843,0.02977123,4.716789405,22.24810229,0.39667966,6.875677283,102.6019829,4.716883359,0.275194933,0.027786023,4.611103293,21.26227358,0.779775757,7.958359126,89.55093348,4.61118701,0.293078213,0.034739221,3.946518246,15.57500627,1.102853663,12.05983756,82.59139703,3.946671139,0.360087287
s17,3MRSEC,0.024413075,3.497670409,12.23369829,0.084183295,1.735958056,51.45572418,3.497755607,0.258537279,0.034953401,4.959591614,24.59754897,0.045513885,1.293996293,57.73117453,4.959714781,0.262663631,0.035783554,4.531956515,20.53862985,0.216751397,1.114886884,57.79092738,4.532097783,0.287492886,0.031243257,3.801119418,14.44850883,0.187183969,1.323144303,59.46942886,3.801247817,0.34668469
s17,3MRSEO,0.056640983,4.553517273,20.73451956,1.153165009,14.45893166,94.64889615,4.553869537,0.359237688,0.054788947,6.842759388,46.82335604,1.928059896,10.49520645,98.87196571,6.842978727,0.28390254,0.068986691,5.274722646,27.82269899,1.772108542,19.87561455,105.8851456,5.275173756,0.380466623,0.07114593,4.892249101,23.93410126,2.052955248,25.13316889,102.655674,4.892766396,0.418651136
s17,3MRSEO,0.056039664,4.700131297,22.09123421,0.615830512,19.35477202,131.8982905,4.700465365,0.349235838,0.039983282,7.117654095,50.66099981,1.338855281,13.09018679,144.3145257,7.117766396,0.30128295,0.059370244,5.503177517,30.28496279,0.032869382,24.51346176,160.6089241,5.503497762,0.385340718,0.053222676,5.077462566,25.78062611,-0.585966017,37.02766079,168.4326862,5.077741502,0.427825294
s17,3MRSEO,0.051430024,4.531661213,20.53595335,0.266049877,6.493239265,83.69164583,4.531953044,0.349889184,0.060098897,7.063554041,49.89379569,2.080738578,10.89011947,89.24104361,7.063809707,0.302474294,0.072984059,5.095516044,25.96428376,1.085319634,8.91819242,90.76448281,5.0960387,0.393598082,0.065418588,4.639247255,21.52261509,1.154940395,10.41240396,81.77268026,4.63970847,0.432983323
s18,3MNLBH,0.042226482,6.554348579,42.9594853,0.145335479,2.491613905,105.2873887,6.5544846,0.17872885,0.025991349,6.141681498,37.72025162,-0.09965608,2.08783163,95.10413848,6.141736495,0.172152709,0.040623284,8.559493398,73.26492723,0.110548718,0.729625837,104.7759087,8.559589797,0.146701265,0.025203222,6.435880957,41.42056369,-0.356655127,1.938915918,89.56968146,6.435930305,0.163194938
s18,3MNLEH,0.007488833,6.139705127,37.69597904,-0.024194629,0.426420216,61.06194077,6.139709694,0.12710935,0.011877267,5.783447555,33.44826562,0.138605246,-0.037667164,45.75471434,5.783459751,0.126048042,0.011052799,7.926925963,62.83615522,0.076275765,-0.33698557,55.53655883,7.926933668,0.10779354,0.012301842,5.902062645,34.83434346,-0.17810156,0.166797383,52.39068584,5.902075465,0.125198995
s18,3MNMBH,0.00238575,6.148209933,37.80048538,-0.038374852,0.420119624,63.33630781,6.148210396,0.12554019,-0.000771981,5.859384253,34.33238382,0.141499389,0.04657027,51.16717762,5.859384304,0.133874552,-0.001776798,7.615967956,58.00296791,0.080596836,-0.140867077,58.83262404,7.615968163,0.109396222,0.007218122,6.00711868,36.08547483,-0.242993903,0.370797269,57.16270281,6.007123016,0.126836646
s18,3MNMEH,0.016218788,21.68203802,470.1107725,-3.734050409,86.26708229,574.5825158,21.68204408,0.135216844,0.003367969,5.590215397,31.25050818,0.044581764,0.387912642,61.53988098,5.590216411,0.136440525,0.016946927,8.240500009,67.9058404,0.069585046,0.009566962,74.05914337,8.240517435,0.122908044,0.01601607,5.906316522,34.88457485,-0.205513,0.5140468,68.25715111,5.906338237,0.1350009
s18,3MNNLBH,0.014473505,6.189712014,38.31253482,-0.088047121,0.418594761,57.57940056,6.189728936,0.118594748,0.002372378,5.926937586,35.12858915,0.165266504,-0.003339461,61.82258532,5.926938061,0.109723208,-0.000968932,8.689612226,75.50936064,0.042515925,-0.071260977,62.32910822,8.68961228,0.10702626,0.019383694,5.886606562,34.65213681,-0.093705499,0.661858035,63.85994324,5.886638476,0.117530163
s18,3MNNLEH,-0.01765984,6.185704932,38.2629455,0.150539388,1.687454587,80.91379163,6.185730141,0.139078707,-0.001849292,5.549208302,30.79371278,0.139174764,0.161088449,48.06507444,5.54920861,0.133160464,-0.01419295,8.481896593,71.94256981,0.042157679,0.208747039,81.54004967,8.481908468,0.12223917,-8.36E-05,6.361599536,40.46994866,-0.142827517,0.214579978,61.04467887,6.361599537,0.126723612
s18,3MRSEC,0.02564563,5.763320372,33.21586171,-0.085822656,0.581260329,69.47488922,5.76337743,0.147399356,0.02715168,5.356785564,28.69515158,0.295355564,1.310683283,72.66223274,5.356854375,0.156675991,0.033893583,7.254152078,52.62272238,0.128264895,0.657906185,82.09590757,7.254231259,0.141592607,0.024547778,5.635278092,31.75635918,-0.172696547,0.449527895,61.48014663,5.635331558,0.139609815
s18,3MRSEC,0.01561001,5.342781591,28.54531513,-0.133169486,0.845631107,62.03927963,5.342804395,0.162503558,-0.001051689,5.042300034,25.42478964,-0.201162318,3.049486254,73.1090282,5.042300144,0.172181896,0.007499219,6.639316433,44.0805227,-0.032435114,1.166091501,80.80649457,6.639320668,0.155387134,0.002617171,5.403168625,29.19423119,-0.378048359,1.410320224,69.24504157,5.403169259,0.155387134
s18,3MRSEC,0.028743983,5.377500624,28.91751296,0.113928158,0.69407025,52.77305125,5.377577445,0.155043166,0.023444914,5.021125041,25.21169668,0.337065886,1.576136674,57.3462074,5.021179776,0.170888549,0.026794896,6.376998135,40.66610521,0.220842023,0.933029388,65.76141433,6.377054428,0.156535332,0.033285543,5.247755882,27.5389418,-0.017513492,1.680255737,62.49784634,5.247861443,0.15625111
s18,3MRSEO,-0.024210104,4.686625028,21.96445415,-0.749490874,6.529139616,80.0795951,4.686687559,0.241706161,-0.038392064,4.959048366,24.59216069,-0.041924974,6.034841782,92.62112429,4.959196976,0.254075493,-0.032419594,4.940218916,24.40576294,-0.767884045,8.775586333,92.35471987,4.94032529,0.26012571,-0.025312684,3.603384662,12.98438103,-0.547793469,4.713520316,61.31539816,3.603473568,0.252731001
s18,3MRSEO,-0.031994554,4.636739914,21.49935703,-0.331336296,2.069261383,66.9326751,4.636850297,0.252577502,-0.029565893,4.98333633,24.83364098,0.313018127,2.128275943,71.12534858,4.983424036,0.260194863,-0.036831791,4.748370509,22.54702249,-0.213597537,2.038555768,71.43732435,4.748513354,0.284605846,-0.030725494,3.605398712,12.99889988,-0.395641186,3.628001192,62.95434926,3.605529633,0.298423384
s18,3MRSEO,-0.038071337,4.577208839,20.95084076,-0.319434666,1.602019288,59.1996098,4.577367167,0.248250052,-0.039272432,5.326914025,28.37601303,0.362141582,3.058053172,74.66143497,5.327058791,0.246066949,-0.051004557,4.929193626,24.29694981,-0.448655202,3.533982293,70.09308562,4.929457503,0.271675099,-0.036230093,3.600786362,12.96566243,-0.471629303,3.298353399,51.09741881,3.600968626,0.281447086
s19,3MNLBH,-0.13389957,6.53314236,42.6819491,-5.266907716,88.12120507,171.9372029,6.534514381,0.294734358,0.037873634,8.877672747,78.81307341,-0.179151973,3.180714252,151.8660823,8.877753535,0.280171251,-0.114884576,7.030266893,49.42465259,-2.488519562,29.39729502,147.0165101,7.03120552,0.357908576,-0.069878608,7.473035717,55.84626283,-0.716444192,4.899065645,109.2687152,7.473362419,0.257315264
s19,3MNLEH,-0.075479898,4.741168304,22.47867689,-1.763883508,19.85860544,88.23502579,4.74176909,0.108109144,0.15395441,6.145805235,37.77092199,7.043275994,123.8217321,154.4571832,6.147733236,0.098221813,-0.010573751,4.597834771,21.14008458,0.051237158,0.026815627,37.22642126,4.597846929,0.103165479,0.016822607,6.554296128,42.95879773,-0.142753883,0.216200286,59.22706049,6.554317716,0.110293554
s19,3MNMBH,-0.02968779,6.443159842,41.51430874,0.176147956,24.57726375,158.6827763,6.443228237,0.321663789,-0.033545464,8.100991937,65.62607036,0.447020342,34.66239159,223.3336635,8.101061391,0.360668841,-0.030531567,8.620429236,74.31180022,0.688958622,45.51703965,252.4445424,8.620483304,0.384775241,-0.02214081,7.459384212,55.64241283,0.305830635,20.04414823,178.3346003,7.459417071,0.28553616
s19,3MNMEH,0.01299879,5.348765963,28.60929733,-2.680210834,48.8761216,149.9917956,5.348781758,0.114892033,0.00055439,5.306811768,28.16225114,-3.004477425,59.57913409,163.1324002,5.306811797,0.105398362,0.172959933,813.3355149,661514.6597,-0.41694421,110.7314957,26166.5357,813.3355333,0.102047655,-0.006696594,6.481844968,42.01431419,-3.71876547,73.10992273,190.9293486,6.481848427,0.11813105
s19,3MNNLBH,-0.000499269,5.704358609,32.53970714,0.542062077,7.41477229,122.1672211,5.704358631,0.314925133,0.022504696,6.969718101,48.57697041,1.107516338,15.34084159,178.1686651,6.969754434,0.364460903,0.019843822,6.673038227,44.52943918,0.958044733,12.42033565,162.2882609,6.673067732,0.37149144,0.013093187,7.173935163,51.46534573,0.51582073,6.275503517,142.8011244,7.173947111,0.284226909
s19,3MNNLEH,-0.001396715,4.60729153,21.22713524,-0.071761576,0.057395673,35.7950649,4.607291742,0.111762452,0.006078773,4.427413826,19.60199318,0.070452345,0.153001379,36.93028035,4.427417999,0.101034483,0.007427419,4.374051155,19.1323235,0.077959722,0.112058006,40.3136325,4.374057461,0.105095785,0.009006649,6.057300801,36.69089299,-0.131040923,0.272297037,53.45613951,6.057307497,0.111417625
s19,3MRSEC,-0.004226549,5.259846084,27.66598083,4.345118912,92.0240035,177.3028381,5.259847782,0.105158594,0.006034816,4.811019272,23.14590643,1.969695794,28.19575641,126.6502586,4.811023057,0.103308899,-0.000468158,4.64767255,21.60086014,1.655173494,21.5497525,106.6126511,4.647672574,0.106768514,0.013106793,5.137627617,26.39521753,1.283119416,16.60914819,109.3750916,5.137644335,0.107316572
s19,3MRSEC,-0.00209577,4.27769419,18.29866759,-0.021656815,0.246579622,37.09595345,4.277694704,0.108462683,0.006845878,4.238056996,17.9611271,-0.011770016,0.198032006,36.69548116,4.238062525,0.098470691,0.009227223,4.093195987,16.75425339,0.054160701,0.106757818,33.87222138,4.093206388,0.10342855,-0.008343493,4.629588588,21.43309049,-0.136582503,0.41564979,44.06298594,4.629596106,0.11372564
s19,3MRSEC,0.013509097,4.309266408,18.56977697,-0.065642668,0.092587397,35.75875004,4.309287582,0.109946247,0.006163397,4.197035545,17.61510736,0.027210572,0.0703818,34.87650272,4.19704007,0.101559224,0.003552924,3.826053348,14.63868422,0.027540895,0.07775638,28.35092609,3.826054998,0.105066524,0.017703887,4.534046961,20.55758184,-0.047833411,0.430359759,41.89652382,4.534081525,0.111890511
s19,3MRSEO,-0.004222788,3.907102483,15.26544982,0.025572921,0.224051863,33.4715447,3.907104765,0.108547581,0.002386194,4.410243874,19.45025103,0.636911493,4.181414318,57.51450411,4.41024452,0.119729123,0.003357123,3.851854966,14.83678668,0.033634194,0.235321076,32.44565596,3.851856429,0.105004134,-0.005429882,3.97824923,15.82646693,-0.043304405,0.476840259,38.93539001,3.978252935,0.11748494
s19,3MRSEO,-0.002284211,14.12223314,199.4374689,-2.38993191,151.5122104,535.9681814,14.12223333,0.103003652,-0.00063958,4.900579373,24.01567819,0.836318831,6.308205396,77.81234326,4.900579415,0.118804502,0.003761994,4.541575255,20.6259058,0.320393501,21.90008163,125.6530152,4.541576813,0.107401058,-0.000251397,4.023148569,16.18572441,-0.093445601,2.277687513,60.96343875,4.023148577,0.117798316
s19,3MRSEO,-0.000993371,4.250934168,18.0704413,0.046385918,0.386248276,39.37745279,4.250934284,0.123235696,0.00219143,5.156096169,26.5853277,0.69466615,4.853495431,79.50444101,5.156096635,0.130937927,0.004318846,4.313259276,18.60420559,-0.127558697,2.862690722,67.88303093,4.313261439,0.114091668,0.006099963,3.98533953,15.88293117,-0.016497535,0.238569085,39.24059161,3.985344199,0.120010624
s20,3MNLBH,0.134148686,7.436400689,55.3000552,4.098801333,57.00909673,176.2852965,7.437610575,0.483117344,0.123664246,6.843259098,46.83019508,3.593072956,47.91401418,157.6614465,6.844376373,0.471258654,0.141032103,7.767379308,60.33218132,3.99185613,54.88351463,185.5358737,7.768659561,0.48652583,0.119638858,6.840519627,46.79270877,3.330516051,43.29958073,158.4804421,6.841565773,0.4687733
s20,3MNLEH,-0.097144057,6.811458513,46.39596707,-2.328400607,38.10603583,178.2316084,6.812151205,0.429758391,-0.081111492,6.336741098,40.15428775,-1.44968263,26.12038067,151.9948922,6.337260198,0.40913232,-0.102669327,7.136109884,50.92406428,-2.101392449,37.12365695,195.9459408,7.136848413,0.451915018,-0.096440806,6.780532824,45.97562537,-1.97234658,34.87902574,184.0612887,6.781218637,0.405779673
s20,3MNMBH,-0.108290499,8.469945784,71.73998159,-0.05038808,54.42149122,289.2067909,8.470638017,0.473799047,0.043038332,7.612496065,57.95009635,1.904757715,44.97271874,238.9803295,7.612617726,0.461653151,0.164458647,9.293296173,86.36535375,3.805070025,60.27954098,274.9235398,9.294751228,0.482453907,0.008843685,7.732199429,59.786908,2.2867658,45.9220514,239.7208984,7.732204486,0.454525619
s20,3MNMEH,-0.087421019,6.009443913,36.11341614,-0.4019107,49.17246154,211.0398037,6.010079748,0.438829979,0.059497003,5.278683446,27.86449893,2.241065724,28.72788209,121.5209501,5.279018736,0.399083892,0.197726447,7.753833795,60.12193853,9.035400024,163.8960388,224.5980287,7.756354445,0.449722282,0.074145236,5.452031986,29.72465278,2.010129031,22.90242088,117.5794207,5.452536134,0.389057203
s20,3MNNLBH,-0.24839891,8.36795373,70.02264962,-12.60907123,274.8973891,265.7495911,8.371639722,0.431638669,-0.094763404,5.40409277,29.20421866,-2.853319563,33.89296625,116.0223202,5.404923567,0.421070197,0.02957209,5.369258253,28.82893419,-0.576209333,8.88735392,123.2782369,5.369339689,0.466459005,-0.097478648,5.541922799,30.71290831,-2.724514906,31.96972273,118.9170508,5.542780024,0.405198947
s20,3MNNLEH,0.123819985,8.060175891,64.96643539,4.329183832,69.03558478,225.8037666,8.061126892,0.480840591,0.128719031,7.603860741,57.81869817,4.099159027,59.55986738,202.9372954,7.604950148,0.476524044,0.143717547,8.469719313,71.73614524,4.453565679,68.12209739,234.5134527,8.470938553,0.485838697,0.128176345,7.897707453,62.37378302,4.266512669,63.93816093,213.8164979,7.898747508,0.462892844
s20,3MRSEC,0.104112212,6.62666759,43.91272335,4.075755646,61.74515326,182.5273341,6.627485399,0.386240193,0.073230324,5.563026626,30.94726524,3.627028389,56.1070151,151.8529704,5.563508598,0.366249246,0.105774247,6.33861561,40.17804785,5.147996539,86.11093767,191.0310971,6.339498091,0.43964997,0.082253723,5.846910905,34.18636713,4.001570174,63.60021084,163.5974815,5.847489445,0.374773687
s20,3MRSEC,0.013062948,4.847173688,23.49509276,-0.021841023,-0.087594915,50.56593704,4.84719129,0.357977681,0.009678216,4.089268269,16.72211498,-0.108945676,1.270739171,56.09486533,4.089279722,0.311152164,0.010702948,4.49929905,20.24369194,0.257259582,3.169044579,68.50047702,4.49931178,0.416415322,0.007610872,3.975608949,15.80546651,-0.013176634,-0.0057137,35.34463553,3.975616234,0.353830493
s20,3MRSEC,-0.056425579,5.216460142,27.21145642,-0.362824358,2.172899982,72.31159117,5.216765307,0.390856217,-0.042748435,4.35676784,18.98142601,-0.340828179,1.899732602,60.88897077,4.356977558,0.354303173,-0.055364643,4.631300284,21.44894232,-0.481965863,3.186025099,69.821417,4.631631199,0.44217036,-0.051117171,4.40732981,19.42455605,-0.487203197,3.222903278,63.4167276,4.407626234,0.386218067
s20,3MRSEO,-0.304953811,10.54844463,111.269684,-10.00992186,206.3675496,377.4032905,10.55285179,0.347252412,-0.213276804,10.11535738,102.3204548,-3.854066612,57.28413464,286.4109285,10.11760554,0.300423293,0.01508943,6.076658545,36.92577907,1.366057571,22.07486916,146.7284515,6.07667728,0.436181978,-0.027100884,5.62528483,31.64382942,1.113664055,15.66305581,126.1198342,5.625350111,0.39842886
s20,3MRSEO,0.010573765,12.6971981,161.2188395,-0.408281911,119.491262,465.4169302,12.6972025,0.424848139,0.020199314,11.07049051,122.55576,-0.512345511,89.41542226,376.4499038,11.07050893,0.392710659,0.015802943,12.96161562,168.0034794,-0.488108384,133.653975,484.0430062,12.96162525,0.474222522,0.006219926,11.34738822,128.7632194,-0.468614033,125.3654476,412.3088947,11.34738992,0.44696537
s20,3MRSEO,-0.046615874,6.061059711,36.73644482,-0.348087349,1.961096465,85.12964759,6.061238971,0.378332283,-0.034364191,5.755136386,33.12159482,-0.215090787,2.228647064,74.64123124,5.75523898,0.353713248,-0.049558035,5.38069029,28.951828,-0.501833167,3.061702567,77.79972218,5.380918509,0.447517704,-0.033632725,4.861774571,23.63685198,-0.338016824,1.614496998,57.61660953,4.861890902,0.408883616
